IT,Window,Center,Area-202,Area-203,Std-202,Std-203
25,10,200.5777013,550921.05,85026.86563,2856.789499,751.2985946
25,10,200.6777013,566822.0875,87497.68438,4802.780614,1036.658565
25,10,200.7777013,576196.9125,90718.68281,3342.989851,759.7086447
25,10,200.8777013,580974.0375,92283.35781,9355.31325,2036.768374
25,10,200.9777013,600806.1,96554.62656,5979.023781,1339.556641
25,10,201.0777013,609249.4625,99728.48281,1330.174068,1143.183929
25,10,201.1777013,623448.35,103138.6016,2527.08512,882.8978325
25,10,201.2777013,633084.4375,104342.6953,6762.819494,1358.145365
25,10,201.3777013,646400.7125,108780.3406,5421.163691,1398.088076
25,10,201.4777013,656605.6625,110737.4406,2412.461773,836.2803954
25,10,201.5777013,668666.1375,112858.55,1949.956017,868.0924353
25,10,201.6777013,680953.0375,116945.7328,5391.620531,1345.282333
25,10,201.7777013,687752.2,120425.3719,4399.562922,904.614381
25,10,201.8777013,700469.525,121240.65,3461.605153,980.4952809
25,10,201.9777013,706317.4625,125189.3688,3224.455517,1466.491199
25,10,202.0777013,709481.1,129542.4672,2597.09762,1576.512516
25,10,202.1777013,705190.475,132261.9563,3324.229454,491.4486533
25,10,202.2777013,694391.0125,135664.6531,2143.682616,1679.795471
25,10,202.3777013,686253.8375,140197.3156,5048.421868,656.6135971
25,10,202.4777013,677820.825,143384.4156,2603.259096,1589.41424
25,10,202.5777013,665835.1625,147982.3875,4982.099783,1149.402328
25,10,202.6777013,654990.5875,150652.5375,2435.43748,979.8623336
25,10,202.7777013,639669.3875,153626.1875,3499.604973,1624.208338
25,10,202.8777013,626546.2375,156961.8938,2581.757203,943.840796
25,10,202.9777013,617645.275,162080.25,5680.500122,2091.198287
25,10,203.0777013,602719.75,164348.0594,4964.847953,1935.929788
25,10,203.1777013,591573.525,164076.3469,2564.708301,2243.596683
25,10,203.2777013,577238.575,163649.5906,2271.085935,1267.773249
25,10,203.3777013,568937.7375,161320.3688,3290.118023,1590.839754
25,10,203.4777013,554837.2625,158629.7688,2080.57789,1082.700719
25,10,203.5777013,541989.4375,156288.6438,1259.156557,619.3906895
25,10,203.6777013,528902.7188,154763.0625,3323.046861,1986.529627
25,10,203.7777013,516486.9125,151706.0719,829.1857707,1016.668237
25,10,203.8777013,506262.425,148003.5375,6691.265578,1036.937074
25,10,203.9777013,490502.15,145543.5813,5496.617523,745.5628786
25,10,204.0777013,474471.2938,143485.2688,3082.57319,454.7248478
25,10,204.1777013,461174.2438,140156.6,2240.179581,1195.05101
25,10,204.2777013,448129.75,137399.5125,2351.742803,807.9305179
25,10,204.3777013,433718.3,134252.3031,7397.165801,1753.497135
25,10,204.4777013,421140.9063,130923.1609,4455.211555,1731.878685
25,10,204.5777013,407965.4063,129329.6563,780.0271748,558.9642319
25,10,204.6777013,392534.7938,125755.2938,4779.551055,1063.627885
25,10,204.7777013,379013.6813,122990.1391,3878.442849,1217.439759
25,10,204.8777013,359940.6813,120462.6625,2783.082238,2384.91044
25,10,204.9777013,348076.9313,116146.5563,1060.81848,1249.198845
25,10,205.0777013,335060.0813,114763.6375,4606.848041,945.9990734
25,10,205.1777013,318655.25,111534.8328,1502.795096,338.6668018
25,10,205.2777013,304356.9625,107449.925,2366.121012,802.6910987
25,10,205.3777013,288165.8,105105.8313,1258.809246,746.5163273
25,10,205.4777013,274932.0813,102497.2078,3572.085931,1402.53504
25,10,205.5777013,258574.1313,98592.75938,2505.039051,1411.518777
25,10,205.6777013,243978.8719,95989.00938,4257.593877,424.3415461
25,10,205.7777013,228529.9594,92270.51406,7257.977417,1579.544649
25,10,205.8777013,210601.0125,88758.44219,5956.892743,1410.233326
25,10,205.9777013,193705.9,85639.95,3238.398803,1076.594877
25,10,206.0777013,178603.0406,83181.90313,4875.395371,966.0883092
25,10,206.1777013,160608.9938,79893.70469,1948.395334,1879.625559
25,10,206.2777013,145937.6344,75124.10156,5830.938024,1297.782078
25,10,206.3777013,130557.6109,73017.4625,5420.956674,2064.484574
25,10,206.4777013,112578.5219,69063.58906,2573.269647,1441.195387
25,10,206.5777013,92006.17344,65063.10078,2531.163935,1717.366579
25,10,206.6777013,77027.27813,62625.4125,1007.850516,1191.919964
25,10,206.7777013,63689.51484,58923.35703,5491.276077,980.4617297
25,10,206.8777013,45083.90313,55349.23438,1227.456807,610.2265343
25,10,206.9777013,30912.16367,50957.04922,606.5571869,617.3577706
25,10,207.0777013,16589.68926,47230.75938,356.5570126,224.3720202
25,10,207.1777013,5737.474121,43544.19063,517.8094095,1069.504275
25,10,207.2777013,188.7914917,37988.16328,195.4518215,724.0411654
25,10,207.3777013,121.5536835,33295.60586,100.2162762,577.7348422
25,10,207.4777013,39.45947571,28566.49414,78.91895142,294.0321515
25,10,207.5777013,0,24312.15703,0,831.0987609
25,10,207.6777013,0,19181.29688,0,673.7935229
25,10,207.7777013,35.15464478,15782.125,70.30928955,1055.498657
25,10,207.8777013,0,11422.13809,0,399.1117006
25,10,207.9777013,0,7380.126758,0,285.3350548
25,10,208.0777013,0,4296.7771,0,507.9930986
25,10,208.1777013,0,1446.657764,0,155.2439259
25,10,208.2777013,0,0,0,0
25,10,208.3777013,34.4889801,0,68.97796021,0
25,10,208.4777013,0,0,0,0
25,10,208.5777013,0,0,0,0
25,10,208.6777013,0,0,0,0
25,10,208.7777013,0,0,0,0
25,10,208.8777013,0,0,0,0
25,10,208.9777013,0,0,0,0
25,10,209.0777013,0,0,0,0
25,10,209.1777013,0,0,0,0
25,11,194.6777013,0,0,0,0
25,11,194.7777013,0,0,0,0
25,11,194.8777013,0,0,0,0
25,11,194.9777013,0,0,0,0
25,11,195.0777013,0,0,0,0
25,11,195.1777013,0,0,0,0
25,11,195.2777013,0,0,0,0
25,11,195.3777013,0,0,0,0
25,11,195.4777013,0,0,0,0
25,11,195.5777013,0,40.01878052,0,80.03756104
25,11,195.6777013,0,0,0,0
25,11,195.7777013,0,0,0,0
25,11,195.8777013,0,0,0,0
25,11,195.9777013,0,0,0,0
25,11,196.0777013,29.03982544,0,58.07965088,0
25,11,196.1777013,0,0,0,0
25,11,196.2777013,0,0,0,0
25,11,196.3777013,39.64421997,30.43486023,79.28843994,60.86972046
25,11,196.4777013,971.5585449,0,169.3777469,0
25,11,196.5777013,7547.584082,0,679.7228819,0
25,11,196.6777013,24896.62109,0,1565.477306,0
25,11,196.7777013,43879.04688,0,4037.35714,0
25,11,196.8777013,58918.35156,0,1393.873358,0
25,11,196.9777013,78214.92344,0,5164.99478,0
25,11,197.0777013,99702.69688,0,10191.37871,0
25,11,197.1777013,109395.4563,0,860.63035,0
25,11,197.2777013,125484.0422,0,1355.768127,0
25,11,197.3777013,142628.9219,0,3021.574628,0
25,11,197.4777013,161938.4813,53.42967529,5548.045489,106.8593506
25,11,197.5777013,175331.0219,1700.130542,2400.644289,112.0270216
25,11,197.6777013,189739.3438,4673.762988,2291.005007,349.8114482
25,11,197.7777013,203502.8594,7832.131445,2884.263166,851.8126057
25,11,197.8777013,221773.4094,11325.72617,3608.24103,1699.672871
25,11,197.9777013,233051.05,13447.97773,1628.300435,443.5146265
25,11,198.0777013,250251.0125,16804.70625,1732.465511,227.9248605
25,11,198.1777013,263832.8969,20012.2875,2978.315206,414.3355605
25,11,198.2777013,277341.475,22981.72148,6283.270213,308.2993192
25,11,198.3777013,292637.5563,26643.40313,2317.756538,894.3526168
25,11,198.4777013,305701.9875,30404.77891,1605.031497,749.456197
25,11,198.5777013,321756.7813,34312.8125,1708.692242,2416.655447
25,11,198.6777013,340835.9,37178.50391,4132.533822,2101.951357
25,11,198.7777013,346430.0688,39070.01875,2744.178707,1124.172474
25,11,198.8777013,359547.9563,42717.34297,6156.995632,1377.399776
25,11,198.9777013,374769.5688,46009.1625,3048.053998,945.7723819
25,11,199.0777013,386743.4938,47710.6875,3813.673348,513.7125417
25,11,199.1777013,399568.35,50681.17734,3000.490063,594.2009657
25,11,199.2777013,414498.4063,54578.26953,2177.356484,928.1300221
25,11,199.3777013,424688.0813,57588.01484,4902.950543,846.8649022
25,11,199.4777013,444311.45,61516.57578,6741.336494,2047.19177
25,11,199.5777013,452385.8125,63004.28203,5281.215483,1953.61959
25,11,199.6777013,469005.675,66508.26875,7759.37586,1084.280433
25,11,199.7777013,480725.4563,69022.3,4152.064547,1066.438955
25,11,199.8777013,488696.2063,71669.65625,2238.227589,710.6864639
25,11,199.9777013,500131.7438,74405.90625,2639.850571,917.4867349
25,11,200.0777013,509967.9063,77473.88438,2793.493598,1302.004031
25,11,200.1777013,528532.9563,81146.23281,5064.966652,1455.136774
25,11,200.2777013,536913.425,83394.12344,3140.000474,965.6843181
25,11,200.3777013,547784.1,85794.45313,6347.996819,1049.153922
25,11,200.4777013,559095.85,90399.89063,4639.485367,606.7862221
25,11,200.5777013,569437.9125,92260.025,3015.669041,1447.740383
25,11,200.6777013,582126.3875,95381.03594,5940.72868,1472.909444
25,11,200.7777013,596925.65,98796.10781,5041.127336,1502.622109
25,11,200.8777013,603287.1125,101272.9313,4005.85503,1539.657089
25,11,200.9777013,618205.425,104751.5563,5226.111304,1534.384888
25,11,201.0777013,628468.2625,105664.1813,1196.433764,1573.84554
25,11,201.1777013,637159.6875,108701.8703,5349.206222,2613.179303
25,11,201.2777013,650782.8375,109908.9672,6027.049849,1120.639167
25,11,201.3777013,657250.675,114147.8563,4428.301839,1025.845991
25,11,201.4777013,663459.8125,115168.7813,6533.950505,1602.788778
25,11,201.5777013,677963.775,118628.3625,3132.924445,994.30604
25,11,201.6777013,688528.8125,121524.7406,3174.159408,750.646
25,11,201.7777013,692353.275,125076.3281,6650.745428,2456.324786
25,11,201.8777013,702893.5875,128450.7219,2518.878288,1272.036884
25,11,201.9777013,710805.6,129900.0984,2619.610868,783.5131743
25,11,202.0777013,714483.3,133375.7016,3179.454874,1990.049247
25,11,202.1777013,708589.475,136346.5938,3951.756863,1349.059771
25,11,202.2777013,703059.0625,139586.4406,4834.654937,2102.949086
25,11,202.3777013,697010.7375,143458.15,3121.337164,1613.687049
25,11,202.4777013,681958.8125,146407.6531,6608.28769,2523.366115
25,11,202.5777013,673888.55,149811.9375,4481.259771,1347.911527
25,11,202.6777013,659842.8375,153391.4125,4589.223132,1183.136833
25,11,202.7777013,656675.5125,155794.1031,7192.9399,1799.151503
25,11,202.8777013,636769.5625,159025.325,11316.72306,3021.325387
25,11,202.9777013,628161.7875,163298.625,1449.834857,1796.151852
25,11,203.0777013,615579.5125,165470.4406,5668.622689,1967.952528
25,11,203.1777013,605329.4,164638.9625,567.28458,1603.420222
25,11,203.2777013,593940.6125,162131.2656,4567.191862,1433.641393
25,11,203.3777013,579875.9625,160983.625,3557.937974,1212.13811
25,11,203.4777013,571827.5,159244.7469,2528.810022,1460.4382
25,11,203.5777013,557252.775,156473.7375,4336.761614,1944.608684
25,11,203.6777013,547577.0375,154273.0875,2309.824216,2089.385072
25,11,203.7777013,536619.875,154013.0656,4027.451871,1714.824478
25,11,203.8777013,525575.9563,151020.9156,1195.129318,738.8129735
25,11,203.9777013,509573.5813,148270.7875,2089.977122,1103.758755
25,11,204.0777013,496193.7813,145405.0719,2103.277313,1438.60378
25,11,204.1777013,485660.8875,143339.6094,2875.292868,1882.50555
25,11,204.2777013,476182.15,141184.2406,1681.678272,582.4109908
25,11,204.3777013,462883.75,138204.5656,4209.054946,808.6979205
25,11,204.4777013,446735.8625,135073.2063,5244.089278,1217.720454
25,11,204.5777013,436473.8563,132051.7125,3902.11317,743.5884353
25,11,204.6777013,418256.6313,130031.4063,3648.528709,2613.228038
25,11,204.7777013,411708.3313,127559.8094,3461.844991,658.8502639
25,11,204.8777013,395173.0438,124933.5172,5454.035751,1338.47967
25,11,204.9777013,382608.7813,121295.6656,4052.614376,689.4876247
25,11,205.0777013,370205.1188,118733.3563,1394.780149,1461.017983
25,11,205.1777013,357500.8625,115816.7563,6160.910537,986.000556
25,11,205.2777013,338966.5063,112272.3016,2158.532811,1236.538669
25,11,205.3777013,328159.4063,110093.8703,2324.896682,1639.79934
25,11,205.4777013,310532.2438,108737.575,1011.170274,1163.407687
25,11,205.5777013,298881.65,104691.7156,2308.70504,546.4275693
25,11,205.6777013,284955.9813,100380.6922,8338.790754,1977.783574
25,11,205.7777013,270018.9563,98179.39219,1644.225471,1217.523127
25,11,205.8777013,255852.8156,95069.06719,1770.493676,1631.146677
25,11,205.9777013,242618.25,93975.7,5816.446145,1014.929074
25,11,206.0777013,223000.2188,89100.95781,9252.713372,1942.741366
25,11,206.1777013,209600.4156,87394.77969,1474.655533,1125.200313
25,11,206.2777013,197324.5531,83575.4,3335.103692,353.0240916
25,11,206.3777013,180582.2031,80611.65,957.5481299,1234.09089
25,11,206.4777013,165013.825,76768.49375,1486.996239,1294.530048
25,11,206.5777013,151436.9094,74106.30156,2766.505895,1876.821556
25,11,206.6777013,132819.5281,71605.46406,1148.211698,606.3370319
25,11,206.7777013,116835.5859,67298.39531,2070.764274,908.5762648
25,11,206.8777013,102179.5141,64357.45469,851.0094521,271.9087378
25,11,206.9777013,86417.90781,61338.16719,1010.031274,1431.13838
25,11,207.0777013,71742.76094,57458.80156,4773.818124,682.4354752
25,11,207.1777013,54745.78047,53626.60703,975.7176304,2025.00337
25,11,207.2777013,41140.63984,50444.18984,688.2039287,618.5870821
25,11,207.3777013,26780.95938,46590.94766,904.1930335,420.7086764
25,11,207.4777013,14888.52266,42831.18359,346.3115451,1300.722523
25,11,207.5777013,4994.327344,38816.70156,504.4732931,1258.048706
25,11,207.6777013,36.89360962,34616.55859,73.78721924,327.6047044
25,11,207.7777013,0,30223.27227,0,529.2911379
25,11,207.8777013,78.83001404,25755.9043,96.96760765,1132.030442
25,11,207.9777013,0,22005.7332,0,312.7230339
25,11,208.0777013,0,17854.06836,0,317.0062582
25,11,208.1777013,0,13726.56504,0,533.7204907
25,11,208.2777013,0,10130.33281,0,279.1385613
25,11,208.3777013,0,7080.645508,0,782.3039677
25,11,208.4777013,0,3461.248291,0,174.2855228
25,11,208.5777013,0,1108.550513,0,92.0377342
25,11,208.6777013,0,34.25151672,0,68.50303345
25,11,208.7777013,0,0,0,0
25,11,208.8777013,0,0,0,0
25,11,208.9777013,0,0,0,0
25,11,209.0777013,0,0,0,0
25,11,209.1777013,0,0,0,0
25,11,209.2777013,37.45479736,0,74.90959473,0
25,11,209.3777013,0,0,0,0
25,11,209.4777013,0,0,0,0
25,11,209.5777013,0,0,0,0
25,11,209.6777013,0,0,0,0
25,12,194.1777013,0,0,0,0
25,12,194.2777013,0,32.94035339,0,65.88070679
25,12,194.3777013,0,0,0,0
25,12,194.4777013,0,0,0,0
25,12,194.5777013,0,0,0,0
25,12,194.6777013,0,0,0,0
25,12,194.7777013,0,35.46400452,0,70.92800903
25,12,194.8777013,0,0,0,0
25,12,194.9777013,0,0,0,0
25,12,195.0777013,35.8983429,0,71.79668579,0
25,12,195.1777013,37.74835205,0,75.4967041,0
25,12,195.2777013,0,0,0,0
25,12,195.3777013,0,36.80374146,0,73.60748291
25,12,195.4777013,0,0,0,0
25,12,195.5777013,31.7957428,0,63.5914856,0
25,12,195.6777013,0,0,0,0
25,12,195.7777013,35.66736145,0,71.3347229,0
25,12,195.8777013,35.81724548,0,71.63449097,0
25,12,195.9777013,1076.206165,0,235.4378779,0
25,12,196.0777013,8260.780078,0,1511.104855,0
25,12,196.1777013,23426.97109,0,1342.963377,0
25,12,196.2777013,39731.64453,0,989.323018,0
25,12,196.3777013,56445.63281,0,2795.156956,0
25,12,196.4777013,70864.47969,0,3290.257957,0
25,12,196.5777013,86434.57344,0,1242.71619,0
25,12,196.6777013,101291.1281,0,2715.738552,0
25,12,196.7777013,117566.0578,0,2580.009507,0
25,12,196.8777013,130831.5266,0,3759.53134,0
25,12,196.9777013,146432.6469,39.6842865,2306.569353,79.368573
25,12,197.0777013,166522.4406,1191.548999,4905.430145,236.2457853
25,12,197.1777013,179040.7063,4209.514697,3236.98547,327.9204116
25,12,197.2777013,190989.0281,7500.877832,1054.449055,279.5421583
25,12,197.3777013,204311.4969,10884.74336,2445.178654,1565.712327
25,12,197.4777013,213473.3281,12983.62754,5540.975916,326.4789722
25,12,197.5777013,232678.2594,15671.07305,8645.913355,560.4309546
25,12,197.6777013,245761.2438,19073.87969,1783.125174,597.002052
25,12,197.7777013,261054.5406,22509.13164,4080.021331,1725.969959
25,12,197.8777013,272044.2938,24960.65742,701.7264329,715.9938771
25,12,197.9777013,285153.375,28244.91523,2660.67528,658.0754906
25,12,198.0777013,295149.875,31202.94023,4679.968404,324.6958328
25,12,198.1777013,308341.9875,33916.63359,3950.217841,1257.087737
25,12,198.2777013,322511,36829.08594,1372.753463,768.3934837
25,12,198.3777013,335290.525,39570.24141,2911.001057,811.1685024
25,12,198.4777013,345819.7688,41656.53594,3184.790696,1556.661529
25,12,198.5777013,355105.675,43866.25547,7894.132903,1094.065987
25,12,198.6777013,371734.4813,46878.85469,3328.248024,1050.452881
25,12,198.7777013,382584.7875,50173.72656,6849.136804,2009.09472
25,12,198.8777013,399028.3188,53219.83594,1381.172467,781.7839545
25,12,198.9777013,411555.6313,55994.18594,2854.457286,421.9764327
25,12,199.0777013,421820.4188,60016.45156,2095.839716,1688.423343
25,12,199.1777013,432742.5188,61822.01094,2505.738721,1346.915758
25,12,199.2777013,441883.6188,63287.64297,4724.531369,1354.296928
25,12,199.3777013,456018.3875,67346.02813,1121.051711,1055.270552
25,12,199.4777013,468312.025,69114.44531,3763.35369,346.4401728
25,12,199.5777013,475748.4688,71871.37344,1127.685746,1025.638542
25,12,199.6777013,489831.0063,73999.2875,3278.40388,870.0744326
25,12,199.7777013,503489.0063,79051.0875,3195.006156,1178.987541
25,12,199.8777013,514222.8813,81333.86563,1714.765427,1616.205009
25,12,199.9777013,521173.5125,83643.15625,4212.115034,1730.806347
25,12,200.0777013,535827.45,87022.7,2349.28081,927.8392263
25,12,200.1777013,546355.2125,87954.725,1468.930708,1046.150013
25,12,200.2777013,555972.95,90160.97031,3620.618728,612.9326053
25,12,200.3777013,568149.8,93292.57188,2145.080557,1098.564775
25,12,200.4777013,578296.1125,95365.14688,5814.97956,1867.87299
25,12,200.5777013,585206.425,98830.93281,1302.053887,863.8941176
25,12,200.6777013,597468.0375,101468.5031,2941.929435,1505.311424
25,12,200.7777013,610063.0375,103726.425,4154.025497,1199.169095
25,12,200.8777013,621377.6125,106630.9875,3477.860766,1123.19846
25,12,200.9777013,628858.8375,109948.2766,2490.923396,1356.54945
25,12,201.0777013,636059.35,111507.7406,7387.055576,839.7216198
25,12,201.1777013,647640.25,115212.7156,3481.52975,1251.82952
25,12,201.2777013,661411.0625,115339.6469,8820.047463,1193.440123
25,12,201.3777013,668203.475,117850.2891,3086.078492,1659.754885
25,12,201.4777013,673955.3125,121069.6828,3886.59942,748.3261682
25,12,201.5777013,682479.3875,122662.1766,8066.860608,2175.407621
25,12,201.6777013,694574.675,125342.5672,3878.317867,1205.68206
25,12,201.7777013,700071.1375,128055.1344,4334.034671,977.0892513
25,12,201.8777013,706993.8125,130170.4047,3683.412994,529.4759711
25,12,201.9777013,717855.65,133044.1891,2952.093389,2060.579601
25,12,202.0777013,721462.6875,136496.5375,3091.828345,1665.342556
25,12,202.1777013,712579.9375,137973.2406,5019.581856,712.8349904
25,12,202.2777013,708331.8375,142349.85,1414.839292,1776.275255
25,12,202.3777013,697674.8,146110.3563,2110.129564,1465.269833
25,12,202.4777013,687843.275,148171.375,4411.855166,1209.188245
25,12,202.5777013,678488.5625,152226.7438,4915.236841,731.6086732
25,12,202.6777013,667974.45,155584.0063,2918.346196,289.9278644
25,12,202.7777013,661419.275,157643.475,1117.594844,648.2085424
25,12,202.8777013,647761.875,160803.9563,2710.12689,1891.261313
25,12,202.9777013,636969.15,162995.0688,3933.150072,1230.807844
25,12,203.0777013,624912.0125,164101.2063,1731.60408,966.0055847
25,12,203.1777013,614136.95,164855.0781,2389.41988,928.2095205
25,12,203.2777013,601281.325,164390.6563,4737.285367,2323.829082
25,12,203.3777013,592433.05,161092.3813,2746.144679,1389.914505
25,12,203.4777013,581380.475,159590.1281,1881.804105,2278.346172
25,12,203.5777013,574906.4625,158481.4313,3399.217938,779.8972789
25,12,203.6777013,561158.1625,157137.0875,8027.477101,1318.180767
25,12,203.7777013,544700.9125,155397.7625,12310.92078,3445.920581
25,12,203.8777013,538836.35,153017.6156,3934.135512,842.8048483
25,12,203.9777013,528808.9875,151285.0938,3581.75387,740.5894759
25,12,204.0777013,518500.8375,147343.1375,5222.750136,608.6546956
25,12,204.1777013,503161.2188,146119.0781,6617.534127,2636.492889
25,12,204.2777013,494480.325,142458.9781,2224.142976,1185.093274
25,12,204.3777013,484091.15,141850.9594,2536.908274,970.3053927
25,12,204.4777013,472614.3875,138398.3469,2216.840057,1060.414086
25,12,204.5777013,460581.9063,136080.0719,881.149483,1121.783358
25,12,204.6777013,444983.3313,132620.2313,4392.721585,1095.665463
25,12,204.7777013,433835.75,130648.6078,1481.929336,685.6145563
25,12,204.8777013,420112.3625,128108.9688,808.6284116,218.4752609
25,12,204.9777013,411307.9438,125251.6141,3556.257055,754.6865906
25,12,205.0777013,399164.5125,124443.6531,5329.997397,472.988837
25,12,205.1777013,385293.625,121716.6234,2434.498807,1557.056716
25,12,205.2777013,370637.4063,117220.475,1925.880849,659.9765439
25,12,205.3777013,361054.975,114964.2047,6781.87982,1528.806067
25,12,205.4777013,349873.65,113353.7656,4714.682978,1517.164144
25,12,205.5777013,336036.6,107817.95,5159.269588,1883.736272
25,12,205.6777013,321146.3813,106246.4938,5324.458444,1250.229067
25,12,205.7777013,304523.7813,102747.5219,6454.628518,1773.815312
25,12,205.8777013,293602.7063,100923.6078,4749.465664,1202.886223
25,12,205.9777013,278280.9125,99248.10469,1973.608543,1180.506496
25,12,206.0777013,267372.8188,96088.09375,3775.601872,1285.93778
25,12,206.1777013,249108.7719,91790.27188,275.6521239,686.5631509
25,12,206.2777013,237622.0156,89860.40938,2515.401504,852.5840446
25,12,206.3777013,222929.3594,88436.14688,1005.403133,1887.597997
25,12,206.4777013,206384.9344,84613.80781,5748.752997,2124.053243
25,12,206.5777013,193417.4031,80018.89219,5213.519813,1365.542249
25,12,206.6777013,180201.3594,78806.99063,1901.437732,769.0276269
25,12,206.7777013,163700.2656,75151.3,3044.237864,1358.123646
25,12,206.8777013,150786.1906,71988.90469,1894.858677,491.3472882
25,12,206.9777013,140302.9031,69883.81094,5528.575588,1192.375577
25,12,207.0777013,121433.1563,66127.90938,1534.487893,424.7823606
25,12,207.1777013,106095.0141,62366.12344,2526.933229,504.5826497
25,12,207.2777013,90876.61406,60851.18359,1399.691137,601.497066
25,12,207.3777013,79209.94219,57305.10938,3058.74914,1439.448017
25,12,207.4777013,63443.83594,54415.11563,2414.229775,882.3269362
25,12,207.5777013,47299.84688,49960.52188,1168.639129,922.777744
25,12,207.6777013,34359.53594,46132.68516,738.1830318,1337.066488
25,12,207.7777013,22812.25195,43542.59453,500.3477009,1248.239796
25,12,207.8777013,11807.07891,39633.99688,281.2838602,1949.942319
25,12,207.9777013,3039.028613,36064.14609,378.1827394,312.1314515
25,12,208.0777013,80.57237244,32042.18477,99.163406,1212.000112
25,12,208.1777013,0,26760.51953,0,1282.077263
25,12,208.2777013,148.0756042,23084.11055,123.0392682,257.5423252
25,12,208.3777013,74.43628845,20435.62227,92.20926169,2070.436816
25,12,208.4777013,34.9422821,15751.86914,69.88456421,553.6929851
25,12,208.5777013,0,12520.94434,0,752.5378439
25,12,208.6777013,0,9227.128711,0,1057.025189
25,12,208.7777013,0,5702.935254,0,734.9234584
25,12,208.8777013,0,2887.636816,0,177.0612854
25,12,208.9777013,0,837.161499,0,36.86436801
25,12,209.0777013,0,0,0,0
25,12,209.1777013,0,0,0,0
25,12,209.2777013,0,0,0,0
25,12,209.3777013,0,0,0,0
25,12,209.4777013,0,0,0,0
25,12,209.5777013,0,0,0,0
25,12,209.6777013,36.48515625,0,72.9703125,0
25,12,209.7777013,36.96532593,0,73.93065186,0
25,12,209.8777013,0,0,0,0
25,12,209.9777013,0,0,0,0
25,12,210.0777013,40.11815796,0,80.23631592,0
25,12,210.1777013,0,0,0,0
25,13,193.6777013,0,0,0,0
25,13,193.7777013,0,0,0,0
25,13,193.8777013,0,0,0,0
25,13,193.9777013,0,0,0,0
25,13,194.0777013,0,38.74694519,0,77.49389038
25,13,194.1777013,0,0,0,0
25,13,194.2777013,0,0,0,0
25,13,194.3777013,0,0,0,0
25,13,194.4777013,0,0,0,0
25,13,194.5777013,0,0,0,0
25,13,194.6777013,0,0,0,0
25,13,194.7777013,0,0,0,0
25,13,194.8777013,35.01712341,0,70.03424683,0
25,13,194.9777013,0,0,0,0
25,13,195.0777013,0,0,0,0
25,13,195.1777013,0,35.21503296,0,70.43006592
25,13,195.2777013,0,0,0,0
25,13,195.3777013,0,0,0,0
25,13,195.4777013,596.9203308,0,188.2811091,0
25,13,195.5777013,7356.54043,0,972.8583784,0
25,13,195.6777013,20000.675,0,1741.816088,0
25,13,195.7777013,35531.67031,0,2008.614949,0
25,13,195.8777013,49530.9,0,2217.894793,0
25,13,195.9777013,66351.67813,0,1675.595682,0
25,13,196.0777013,83505.70469,0,8475.514686,0
25,13,196.1777013,93491.02188,0,1872.230823,0
25,13,196.2777013,115656.5,0,13328.19172,0
25,13,196.3777013,124324.4359,0,1870.276808,0
25,13,196.4777013,137295.6438,0,2670.532217,0
25,13,196.5777013,154317.8219,1458.668726,6080.464924,322.2695824
25,13,196.6777013,167202.8469,3526.176807,2731.306036,242.4193418
25,13,196.7777013,177537.8281,6426.35127,950.8292715,134.4472286
25,13,196.8777013,187728.3219,9338.101758,1568.924853,563.9807026
25,13,196.9777013,203926.175,12419.35605,2646.945813,394.9453585
25,13,197.0777013,216761.4938,14396.84297,2899.167922,751.828979
25,13,197.1777013,228335.3219,17079.92422,1100.138491,438.6376626
25,13,197.2777013,248607.7438,20745.36133,7258.591863,726.3693632
25,13,197.3777013,250389.8563,23366.15352,5415.020911,614.5175343
25,13,197.4777013,268372.1438,26881.93047,4087.964466,839.5218335
25,13,197.5777013,277626.9688,28861.71563,2260.447079,428.8060162
25,13,197.6777013,289544.65,31386.77734,2436.061466,658.5043407
25,13,197.7777013,300070.6,34090.55781,2588.254966,677.8191527
25,13,197.8777013,310851.0688,36497.71563,4301.106305,713.8324212
25,13,197.9777013,329053.925,39389.72891,5099.772369,644.8516901
25,13,198.0777013,339490.8125,42633.78594,7223.201116,1013.136632
25,13,198.1777013,350110.45,44973.77734,1805.276654,714.0041544
25,13,198.2777013,357862.7688,47538.07031,2633.976823,1237.290489
25,13,198.3777013,370988.9188,49191.35703,7981.251589,469.8552969
25,13,198.4777013,382504.1563,52745.01016,3572.031967,1047.361804
25,13,198.5777013,393204.3313,54220.28203,1555.199715,1053.293674
25,13,198.6777013,402729.5,57067.92969,5415.95869,1586.610296
25,13,198.7777013,422074.5188,61772.57109,6786.582268,1030.355181
25,13,198.8777013,425489.3063,63345.62578,3321.107963,488.2714392
25,13,198.9777013,438237.5,64724.33047,7877.168996,867.3298552
25,13,199.0777013,442352.4938,67490.00313,4515.700824,617.1759379
25,13,199.1777013,464868.1625,70100.18438,5997.236567,883.5199255
25,13,199.2777013,466570.15,72843.37969,1645.778303,813.5327639
25,13,199.3777013,476822.3938,75191.05156,6863.276194,1437.117024
25,13,199.4777013,491381.925,77993.78125,2653.925533,1221.154896
25,13,199.5777013,503288.15,81096.28281,2371.568641,1340.306605
25,13,199.6777013,513397.9188,82757.64219,2643.673894,284.4845691
25,13,199.7777013,527292.8125,84241.45313,8311.368463,859.7663526
25,13,199.8777013,534673.9125,88357.75469,2309.593037,773.7324098
25,13,199.9777013,540094.75,89545.83125,3399.372336,1354.189257
